product_id,product_name,main_category,sub_category,price(OMR),about_product,img_link
B08JQN8DGZ,"boAt Airdopes 121v2 in-Ear True Wireless Earbuds with Upto 14 Hours Playback, 8MM Drivers, Battery Indicators, Lightweight Earbuds & Multifunction Controls (Active Black, with Mic)",Electronics,Headphones,12.558,"Playback- Airdopes 121v2 offers a nonstop playback of up to 3.5H with each charge and an additional 10.5H playtime with the included charging case|Lightweight- With a dual tone finish on a lightweight ergonomic design weighing just around 4g per earbud, get ready to groove in full flow with Airdopes 121v2v2 TWS earbuds|Drivers- It possesses powerful 8mm drivers that pump out immersive auditory experience all day long|Battery Indicator- Its carry cum charge case also has the battery LED indicator that shows the remaining power for the case|Controls- The true wireless earbuds offer easy access multifunction button controls with stereo calling feature for an overall seamless user experience.|Bluetooth- These true wireless earbuds offer a true wireless experience for real time audio with Bluetooth v5.0.|Voice Assistant- You can access the instant voice assistant via just a single press of the Multifunction Button|1 year warranty from the date of purchase",https://m.media-amazon.com/images/I/31KjuRb9oNL._SX300_SY300_QL70_FMwebp_.jpg
B09H7JDJCW,"PHILIPS Drip Coffee Maker HD7432/20, 0.6 L, Ideal for 2-7 cups, Black, Medium",Home,"Coffee,Tea",15.099,"Philips HD7432/20 coffee maker with glass jug makes 2-7 cups in 10 min brewing time, compact design that takes little space in your kitchen, water level indicator|Aroma twister nozzle to circulate inflowing coffee evenly for optimal & consistent coffee aroma from first to last cup|Interrupt coffee brewing whenever you like, with its drip stop feature, comes with illuminated power switch,|Ease of cleaning and maintenance with dishwasher-safe jug & filter holder, comes with 2 year warranty|Material Type: Plastic",https://m.media-amazon.com/images/I/41d7YWtyLCL._SX300_SY300_QL70_FMwebp_.jpg
B092X94QNQ,"boAt Rockerz 330 in-Ear Bluetooth Neckband with Upto 30 Hours Playtime, ASAP  Charge, Signature Sound, Dual Pairing & IPX5 with Mic (Active Black)",Electronics,Headphones,16.758,"Playback- Keep dancing to the tunes of your moods all day long as Rockerz 330 is backed with a playtime of upto 30 hours.|ASAP Charge- Charge for only 10 mins and get a playtime of 10 hours, so get yourself ready to flip through your favourite play list. Charge for 40 minutes to get full charge. Driver Size: 10mm x 2 Drivers|Drivers- The unbeatable boAt signature sound shines through no matter what you're playing via its powerful 10mm drivers, Charging Time 30-40 mins|IP Rating- Rockerz 330 is marked with IPX5 water and sweat resistance for a carefree listening time.|Dual Pairing- Take the advantage of dual pairing and connect 2 devices at once and enjoy real-time audio with Bluetooth v5.0|Design- The ergonomically designed neckband dons magnetic earbuds, has a premium alloy metal control board with high-grade silicone finish. Note- They do not support play/pause function|Controls and VA- Command your playback, hands-free and activate smart voice assistant easily via its smooth integrated controls|1 year warranty from the date of purchase",https://m.media-amazon.com/images/I/31gzRr9mIaS._SX300_SY300_QL70_FMwebp_.jpg
B08F47T4X5,"VR 18 Pcs - 3 Different Size Plastic Food Snack Bag Pouch Clip Sealer Large, Medium, Small Plastic Snack Seal Sealing Bag Clips Vacuum Sealer (Set of 18, Multi-Color) (Multicolor)",Home,SmallKitchenAppliances,0.374,"MULTI-PURPOSE: Can be used to seal all types of food bags and storages, such as potato chips, snack bags, breads, coffee bags and frozen food bags, etc.|Perfect for tightly sealing and storing all types of foods and snacks, so that the food stays fresh and tastier for longer|SEAL THE DEAL! : They are fast and easy to use and their grip is very strong, so you can rely on these clips to keep your bags perfectly sealed with minimum effort. It's always good to have these sealing clippers in your kitchen!|PRACTICABILITY: Convenient, durable and reusable. The Seal clips provide more choices to meet your different needs. Enjoy your fresh food for long time and keep a healthier lifestyle.|Content : 18 Pieces (3 size x 6 Pcs each)",https://m.media-amazon.com/images/I/51swXR+r2xL._SY300_SX300_.jpg
B07KKJPTWB,"Brayden Chopro, Electric Vegetable Chopper for Kitchen with 500 ML Capacity, 400 Watts Copper Motor and 4 Bi-Level SS Blades (Black)",Home,SmallKitchenAppliances,8.396,"FLAWLESS PROCESS: Chops meat, carrot, ginger, tomato, onion, Bell pepper, garlic, chilies, herbs, coconut slices, fruits, nuts, bread and Ice cubes. Also make puree, juices, mashes, smoothies, salads, and more with Chopro.|TOUCH TO TREND: Enjoy slicing! With Brayden Chopro; No need of searching lever or button, easy Top Press completes chopping drastically. Gives different textures for your cooking, serves to dine.|ULTIMATE POWER: Feels smooth functioning with Pepped up 400W motor, runs faster, and pulverizes the ingredients within a second. Encircled with safety copper, doesnâ€™t generate much heat.|DUAL BLADE TECHNOLOGY: Bi-level AERO4 blades have sharp edges that cleave down chunky pieces like a nice one. Makes your work simple and spends lesser time in your kitchen area.|ENLARGE CAPACITY: Braydenâ€™s 500ML high standard BPA-free chopping bowl holds chunky pieces, transparent appearance peeks us a clear vision of chopping veggies/fruits; perfect for a whole family.|RATED WATTAGE : Brayden Chopro has a rated wattage of 200W-400W, the peak performance comes into action depending on the load capacity. Lower the content, higher the wattage and higher the content, lower the wattage.",https://m.media-amazon.com/images/I/31GXpZTtghL._SX300_SY300_QL70_FMwebp_.jpg
B07M69276N,"TP-Link AC1300 USB WiFi Adapter (Archer T3U) - 2.4G/5G Dual Band Mini Wireless Network Adapter for PC Desktop, MU-MIMO Wi-Fi Dongle, USB 3.0, Supports Windows 11,10, 8.1, 8, 7, XP/Mac OS 10.15 and earlier",Computers,NetworkAdapters,10.496,"UltimateÂ Wi-Fi SpeedÂ â€”â€” AC1300 (400 Mpbs on 2.4GHz band and 867 Mbps on 5GHz band) wireless speed with the next generation Wi-Fi - 802.11ac|Dual Band WirelessÂ â€”â€” 2.4GHz and 5GHz band for flexible connectivity|Mini designÂ â€”â€” Mini-sized design for convenient portability with a reliable high performance|Super Speed USB 3.0 Port â€”â€” Up to 10x faster transfer speeds than USB 2.0|MU-MIMOÂ â€”â€” Delivers highly efficient wireless connection|Supported Operating SystemÂ â€”â€” Windows 11/10/8.1/8/7/XP, Mac OS 10.15 and earlier",https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/31IdziegWVL._SX300_SY300_QL70_FMwebp_.jpg
B08TT63N58,"ROYAL STEP - AMAZON'S BRAND - Portable Electric USB Juice Maker Juicer Bottle Blender Grinder Mixer,4 Blades Rechargeable Bottle with (Multi color) (MULTI)",Home,SmallKitchenAppliances,9.236,"Portable & Convenient to Charge: This little body light weight design is easy for you carry it to school,office,parks,camping, anywhere you want to. and it also convenient for charge by power bank, laptop, computer, car or other usb devices.|Rechargeable&Portable - The USB juicer cup comes equipped with a built-in 2000mAh rechargeable battery that can be easily charged by power bank, laptop, computer, mobile phones or other USB devices .|Easy and Safe Cleaning - It has have smart safety protection device, magnetic sensing switch ultra safe to use and clean, the juicer cup's body and bottom can be separated, you can easy to clean it|Multi-function - With our juice blender mixing kinds of fruit and vegetables,you can make natural tasty juice,milkshake,smoothie and other baby food.It's very portable and great for traveling, outdoor.|Multi Functional : drink a protein shake, smoothie or healthy drink everyday, not only for making a protein shake, smoothie, juice, and it works well for vegetable and other baby food.",https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/51ngprQwafL._SY300_SX300_QL70_FMwebp_.jpg
B09HCH3JZG,"Bestor Â® 8K Hdmi 2.1 Cable 48Gbps 9.80Ft/Ultra High Speed Hdmi Braided Cord For Roku Tv/Ps5/Hdtv/Blu-Ray Projector, Laptop, Television, Personal Computer, Xbox, Ps4, Ps5, Ps4 Pro (1 M, Grey)",Electronics,Accessories,7.976,"?Top Technology----8K@60HZ HDMI Cable? This 8K HDMI Cable uses the most cutting-edge technology, is compatible with 8K@60HZ and 4K@120HZ, clearly displays every particle, and accurately processes every signal source. With 8K HDMI's unique dynamic HDR and 12 Bit color processing technology, each scene of the video is every frame, with more ideal depth, brightness, detail, contrast and wider color gamut.|?Upgrade Revolution----HDMI 2.1? 8K HDMI Cable conforms to the standard HDMI 2.1 version. Compared with HDMI 2.0, its transmission speed has a qualitative leap, from 18Gbps to 48Gbps (6GB/s) directly, and there will no longer be stuck or dropped frames when watching video from now on. Support eARC, can achieve more advanced audio signal control capabilities. It is also backward compatible with HDMI 2.0b/2.0a/1.4/1.3/1.2/1.1 versions|?HDMI Cable For Game Enthusiasts? This HDMI Cable is not limited to 4K@60HZ, it can break through 4K and achieve 8K ultra-high image quality. It can also achieve a super smooth picture of 4K@120HZ. Its latest game mode supports variable refresh rate, maximizes the value of the graphics card and CPU, and is more accurate in the processing of rendered images. When the scene is switched, the refresh rate will change accordingly to obtain a smoother and more detailed picture.|?Reinforced classic high-quality materials? This 8K HDMI Cable uses Bestor most popular classic style, with a new smart chip, making it reach an unprecedented height. The strength of the aluminum alloy shell and the tail's anti-bending design has been upgraded to make it more durable. The plug part is still made of 24K gold-plated material, which accurately transmits signals. The military grade tensile nylon material also greatly extends its life.|?Wide Application?The 8K HDMI 2.1 cable is compatible with LG TV, QLED TV, Roku, Sony 8K UHD TV, PS5, PS4, Xbox Series X, Xbox One,Tivo, Vizio, Laptop, PC, RTX 3080, Projector,etc. 12-month product replacement warranty",https://m.media-amazon.com/images/I/4175g2Idd9L._SY445_SX342_QL70_FMwebp_.jpg
B08CKW1KH9,Tata Sky Universal Remote Compatible for SD/HD,Electronics,Accessories,2.516,"This is a Best Genuine Quality Aftermarket Replacement Remote from brand Not Original Tata Sky Remote|Long Distance Ultra wide angle Range. Can be operated from any corner of the room. Premium Quality Product. NOTE: For best performance, please insert new batteries before using.|100% Best Quality Replacement remote for Tata Sky SD / HD / HD+ / 4K DTH Set Top Box (Pairing Required to Sync TV Functions). Compatible Remote Control for Tata Sky Without Recording Feature.|All Products are checked by Electronic Testing device Before Shipment.|IMPORTANT: Please check the images of the item & look closely at all the buttons and match with your existing / old remote before purchase",https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/416A01cyQYL._SX300_SY300_QL70_FMwebp_.jpg
B09TWH8YHM,"Samsung Galaxy M33 5G (Emerald Brown, 6GB, 128GB Storage) | 6000mAh Battery | Upto 12GB RAM with RAM Plus | Travel Adapter to be Purchased Separately",Electronics,Smartphones,104.996,"Exynos 1280 Octa Core 2.4GHz 5nm Processor with the 12 band support for a True 5G experience|16.72 centimeters (6.6-inch) LCD Display, FHD+ resolution, 1080x2400 pixels protected by Gorilla Glass 5|Versatile Quad camera setup-50MP (F1.8)+ 5MP (F2.2/UW- 123 FOV) + 2MP (F2.4/Depth) + 2MP (F2.4/Macro) QuadCamera| 8MP (F1.8) Front Camera|Massive 6000 mAh Battery | Memory, Storage & SIM: 6GB RAM | 128GB internal memory expandable up to 1TB| SIM 1 + SIM 2+ Micro SD|Latest Android v12.0, One UI 4 operating system.",https://m.media-amazon.com/images/I/419KF2t1nML._SX300_SY300_QL70_ML2_.jpg
B08PSQRW2T,"Zoul Type C to Type C Fast Charging Cable 65W 2M/6ft USB C Nylon Braided Cord Compatible with MacBook Oneplus 9 9R Samsung Galaxy S21 Ultra S20+ (2M, Black)",Computers,Cables,4.616,"ã€NOTE before purchaseã€‘:This is a USB C to USB C cable, which means it has the same USB C connector on both ends, please be aware that this is not a USB C to USB A cable. So, you may need a USB C wall charger to charge your device.|ã€Fast Charging & 480Mbps Data Transfer Speedã€‘: Supports QC/PD fast charging, with 65W/30W/18W USB C Power Adapters to use. Data transfer speed is up to 480Mbps between two devices, which means transferring 100 songs within seconds.|ã€Durable Nylon Braidingã€‘:The strong braided cable not only avoids the tangling but it also comes with Velcro strap so It can be wrapped up and put in a bag or pocket.|ã€65W / 3.25A Rapid Chargingã€‘ ï¼š Built-in Emark smart chip, which makes this USB C to USB C PD cable strong enough to support max 3.25A current 65W power through, as well as support fast charging for more phones, like Macbook Pro 2018, Pixel 2 XL, Samsung Galaxy S20,Note 10,Nexus 5X/6P and more Type-C devices. You need a USB C wall charger to charge your device.|ã€List of Compatible Devicesã€‘:This USB C to USB C Cable can fast charge your Samsung Galaxy S20/S20+/S20 Ultra/S10/ S10+/S9/S9+/S8/S8+/Note 10/Note 10+/Note 9/Note 8/A50s/ A70/A80. and also Compatible with Type-c Port Laptops and Nintendo Switch with the original charger (View Product Description for details)",https://m.media-amazon.com/images/I/41wI9GGhTHL._SX300_SY300_QL70_FMwebp_.jpg
B00YMJ0OI8,Prestige PIC 20 1600 Watt Induction Cooktop with Push button (Black),Home,SmallKitchenAppliances,15.309,"Content: Prestige Induction Cooktop-Pic 20.0|Net Quantity: 1 Unit. Extended Cooling Sysytem|Voltage: 230V, Wattage: 1600Watt|Note: Kindly refer to 6th and 7th Image for error codes and their respective solutions|Troubleshooting guidelines: Works only with Induction base cookware- bottom diameter between 12cm-26cm|Type of Control Panel - Push button|Great Features - i)Indian Menu Options ii) Aerodynamic cooling system iii) Automatic voltage regulator ,saves power",https://m.media-amazon.com/images/I/41Y8kHM144L._SY300_SX300_QL70_FMwebp_.jpg
